2.05145e+11	-1.00057e+11	0	4
7.78607e+11	4.47046e+09	0	5
1.16116e+12	-8.40155e+11	0	6
-6.28918e+11	-2.80534e+12	0	7
-4.47591e+12	5.05499e+11	0	8
4.41963e+11	5.88984e+12	0	9
-2.23763e+09	-5.78906e+10	0	1
8.60364e+10	6.56382e+10	0	2
-1.076e+10	-1.49332e+11	0	3
1.83598e+11	-1.35631e+11	0	4
7.78414e+11	-1.80938e+10	0	5
1.15133e+12	-8.53559e+11	0	6
-6.4037e+11	-2.80274e+12	0	7
-4.47485e+12	5.14819e+11	0	8
4.50132e+11	5.88922e+12	0	9
-5.75784e+10	-5.98942e+09	0	1
1.07795e+11	1.00199e+10	0	2
-6.04248e+10	-1.36939e+11	0	3
1.5595e+11	-1.66698e+11	0	4
7.77567e+11	-4.06431e+10	0	5
1.14134e+12	-8.66847e+11	0	6
-6.5181e+11	-2.8001e+12	0	7
-4.47376e+12	5.24138e+11	0	8
4.58299e+11	5.88859e+12	0	9
-1.3994e+10	5.61589e+10	0	1
9.67464e+10	-4.86515e+10	0	2
-1.03016e+11	-1.08518e+11	0	3
1.23121e+11	-1.92224e+11	0	4
7.76068e+11	-6.31583e+10	0	5
1.13119e+12	-8.80018e+11	0	6
-6.6324e+11	-2.79741e+12	0	7
-4.47266e+12	5.33453e+11	0	8
4.66466e+11	5.88795e+12	0	9
5.36648e+10	2.17849e+10	0	1
5.62759e+10	-9.25289e+10	0	2
-1.33535e+11	-6.73824e+10	0	3
8.62007e+10	-2.11363e+11	0	4
7.73917e+11	-8.56206e+10	0	5
1.1209e+12	-8.9307e+11	0	6
-6.74658e+11	-2.79468e+12	0	7
-4.47154e+12	5.42767e+11	0	8
4.74633e+11	5.88729e+12	0	9
2.92458e+10	-5.00226e+10	0	1
-1.30416e+09	-1.08273e+11	0	2
-1.48392e+11	-1.83451e+10	0	3
4.64168e+10	-2.23477e+11	0	4
7.71116e+11	-1.08011e+11	0	5
1.11045e+12	-9.06002e+11	0	6
-6.86066e+11	-2.7919e+12	0	7
-4.4704e+12	5.52078e+11	0	8
4.82798e+11	5.88663e+12	0	9
-4.53092e+10	-3.60652e+10	0	1
-5.84844e+10	-9.10806e+10	0	2
-1.45825e+11	3.28451e+10	0	3
5.09074e+09	-2.28162e+11	0	4
7.67668e+11	-1.30311e+11	0	5
1.09985e+12	-9.18811e+11	0	6
-6.97462e+11	-2.78907e+12	0	7
-4.46924e+12	5.61387e+11	0	8
4.90962e+11	5.88595e+12	0	9
-4.2051e+10	3.97613e+10	0	1
-9.78515e+10	-4.61555e+10	0	2
-1.26122e+11	8.01748e+10	0	3
-3.64039e+10	-2.25259e+11	0	4
7.63576e+11	-1.52502e+11	0	5
1.0891e+12	-9.31495e+11	0	6
-7.08846e+11	-2.7862e+12	0	7
-4.46806e+12	5.70693e+11	0	8
4.99125e+11	5.88526e+12	0	9
3.34875e+10	4.72277e+10	0	1
-1.0738e+11	1.28392e+10	0	2
-9.15899e+10	1.18077e+11	0	3
-7.66866e+10	-2.14862e+11	0	4
7.58842e+11	-1.74565e+11	0	5
1.07821e+12	-9.44054e+11	0	6
-7.20218e+11	-2.78327e+12	0	7
-4.46686e+12	5.79997e+11	0	8
5.07288e+11	5.88457e+12	0	9
5.15496e+10	-2.64535e+10	0	1
-8.4127e+10	6.79112e+10	0	2
-4.62858e+10	1.42093e+11	0	3
-1.14416e+11	-1.97311e+11	0	4
7.53471e+11	-1.96481e+11	0	5
1.06717e+12	-9.56485e+11	0	6
-7.31578e+11	-2.78031e+12	0	7
-4.46564e+12	5.89299e+11	0	8
5.15449e+11	5.88386e+12	0	9
-1.87926e+10	-5.47992e+10	0	1
-3.51728e+10	1.02235e+11	0	2
